,step,loss,seq_length,seed,model
0,0,1.1252893209457397,81,1337,peepLSTM
1,10,0.7294005155563354,81,1337,peepLSTM
2,20,0.7063809037208557,81,1337,peepLSTM
3,30,0.6504638195037842,81,1337,peepLSTM
4,40,0.6493663787841797,81,1337,peepLSTM
5,50,0.6719669699668884,81,1337,peepLSTM
6,60,0.6949093341827393,81,1337,peepLSTM
7,70,0.6502058506011963,81,1337,peepLSTM
8,80,0.6574726104736328,81,1337,peepLSTM
9,90,0.6083449125289917,81,1337,peepLSTM
10,100,0.6382729411125183,81,1337,peepLSTM
11,110,0.6563025712966919,81,1337,peepLSTM
12,120,0.6305797100067139,81,1337,peepLSTM
13,130,0.6364392638206482,81,1337,peepLSTM
14,140,0.6489248871803284,81,1337,peepLSTM
15,150,0.6268920302391052,81,1337,peepLSTM
16,160,0.6504079699516296,81,1337,peepLSTM
17,170,0.5877916812896729,81,1337,peepLSTM
18,180,0.6393288373947144,81,1337,peepLSTM
19,190,0.6152971982955933,81,1337,peepLSTM
20,200,0.6132088303565979,81,1337,peepLSTM
21,210,0.6237182021141052,81,1337,peepLSTM
22,220,0.6345286965370178,81,1337,peepLSTM
23,230,0.635136067867279,81,1337,peepLSTM
24,240,0.6628772020339966,81,1337,peepLSTM
25,250,0.6058478355407715,81,1337,peepLSTM
26,260,0.584854006767273,81,1337,peepLSTM
27,270,0.6150093674659729,81,1337,peepLSTM
28,280,0.6469611525535583,81,1337,peepLSTM
29,290,0.6010585427284241,81,1337,peepLSTM
30,300,0.5897391438484192,81,1337,peepLSTM
31,310,0.649616539478302,81,1337,peepLSTM
32,320,0.6455482840538025,81,1337,peepLSTM
33,330,0.6143979430198669,81,1337,peepLSTM
34,340,0.6504566669464111,81,1337,peepLSTM
35,350,0.6313324570655823,81,1337,peepLSTM
36,360,0.6396999359130859,81,1337,peepLSTM
37,370,0.5985778570175171,81,1337,peepLSTM
38,380,0.6154698729515076,81,1337,peepLSTM
39,390,0.5919004678726196,81,1337,peepLSTM
40,400,0.6487810015678406,81,1337,peepLSTM
41,410,0.5927232503890991,81,1337,peepLSTM
42,420,0.6690575480461121,81,1337,peepLSTM
43,430,0.6063966155052185,81,1337,peepLSTM
44,440,0.594715416431427,81,1337,peepLSTM
45,450,0.6236856579780579,81,1337,peepLSTM
46,460,0.5992920994758606,81,1337,peepLSTM
47,470,0.5929824709892273,81,1337,peepLSTM
48,480,0.615407407283783,81,1337,peepLSTM
49,490,0.6398626565933228,81,1337,peepLSTM
50,500,0.5908451080322266,81,1337,peepLSTM
51,510,0.6217306852340698,81,1337,peepLSTM
52,520,0.6539669632911682,81,1337,peepLSTM
53,530,0.6121231317520142,81,1337,peepLSTM
54,540,0.6161597371101379,81,1337,peepLSTM
55,550,0.6385481953620911,81,1337,peepLSTM
56,560,0.6053745746612549,81,1337,peepLSTM
57,570,0.5918372273445129,81,1337,peepLSTM
58,580,0.63184654712677,81,1337,peepLSTM
59,590,0.6095467805862427,81,1337,peepLSTM
60,600,0.6374787092208862,81,1337,peepLSTM
61,610,0.6022078394889832,81,1337,peepLSTM
62,620,0.6607154011726379,81,1337,peepLSTM
63,630,0.6020843982696533,81,1337,peepLSTM
64,640,0.6038174629211426,81,1337,peepLSTM
65,650,0.6378303170204163,81,1337,peepLSTM
66,660,0.6345233917236328,81,1337,peepLSTM
67,670,0.6105289459228516,81,1337,peepLSTM
68,680,0.6275623440742493,81,1337,peepLSTM
69,690,0.6420818567276001,81,1337,peepLSTM
70,700,0.5945969820022583,81,1337,peepLSTM
71,710,0.6071619987487793,81,1337,peepLSTM
72,720,0.6074680685997009,81,1337,peepLSTM
73,730,0.6260120868682861,81,1337,peepLSTM
74,740,0.6290224194526672,81,1337,peepLSTM
75,750,0.6288584470748901,81,1337,peepLSTM
76,760,0.6391310691833496,81,1337,peepLSTM
77,770,0.6307365298271179,81,1337,peepLSTM
78,780,0.627562940120697,81,1337,peepLSTM
79,790,0.655119001865387,81,1337,peepLSTM
80,800,0.6042211055755615,81,1337,peepLSTM
81,810,0.6177481412887573,81,1337,peepLSTM
82,820,0.6134281158447266,81,1337,peepLSTM
83,830,0.6171531677246094,81,1337,peepLSTM
84,840,0.6224255561828613,81,1337,peepLSTM
85,850,0.5744749307632446,81,1337,peepLSTM
86,860,0.6046380400657654,81,1337,peepLSTM
87,870,0.5984389781951904,81,1337,peepLSTM
88,880,0.6170496344566345,81,1337,peepLSTM
89,890,0.599482536315918,81,1337,peepLSTM
90,900,0.6422699093818665,81,1337,peepLSTM
91,910,0.6153597831726074,81,1337,peepLSTM
92,920,0.6223869323730469,81,1337,peepLSTM
93,930,0.5930770039558411,81,1337,peepLSTM
94,940,0.5925817489624023,81,1337,peepLSTM
95,950,0.6211053133010864,81,1337,peepLSTM
96,960,0.6102328300476074,81,1337,peepLSTM
97,970,0.5736067295074463,81,1337,peepLSTM
98,980,0.6340273022651672,81,1337,peepLSTM
99,990,0.6408767700195312,81,1337,peepLSTM
100,1000,0.6482783555984497,81,1337,peepLSTM
101,1010,0.5839518308639526,81,1337,peepLSTM
102,1020,0.5957468748092651,81,1337,peepLSTM
103,1030,0.5268219709396362,81,1337,peepLSTM
104,1040,0.5852570533752441,81,1337,peepLSTM
105,1050,0.6309096813201904,81,1337,peepLSTM
106,1060,0.5983477830886841,81,1337,peepLSTM
107,1070,0.6243672966957092,81,1337,peepLSTM
108,1080,0.636423647403717,81,1337,peepLSTM
109,1090,0.5890138745307922,81,1337,peepLSTM
110,1100,0.5811634063720703,81,1337,peepLSTM
111,1110,0.6131698489189148,81,1337,peepLSTM
112,1120,0.623443603515625,81,1337,peepLSTM
113,1130,0.6121002435684204,81,1337,peepLSTM
114,1140,0.6201322078704834,81,1337,peepLSTM
115,1150,0.6232799887657166,81,1337,peepLSTM
116,1160,0.6011880040168762,81,1337,peepLSTM
117,1170,0.5702491998672485,81,1337,peepLSTM
118,1180,0.6161954402923584,81,1337,peepLSTM
119,1190,0.6635937690734863,81,1337,peepLSTM
120,1200,0.5415135622024536,81,1337,peepLSTM
121,1210,0.5270346999168396,81,1337,peepLSTM
122,1220,0.5756417512893677,81,1337,peepLSTM
123,1230,0.5740460157394409,81,1337,peepLSTM
124,1240,0.5248562693595886,81,1337,peepLSTM
125,1250,0.5365917086601257,81,1337,peepLSTM
126,1260,0.5516339540481567,81,1337,peepLSTM
127,1270,0.5371716618537903,81,1337,peepLSTM
128,1280,0.5580193996429443,81,1337,peepLSTM
129,1290,0.5421056747436523,81,1337,peepLSTM
130,1300,0.538223147392273,81,1337,peepLSTM
131,1310,0.6312730312347412,81,1337,peepLSTM
132,1320,0.6187689900398254,81,1337,peepLSTM
133,1330,0.5957725048065186,81,1337,peepLSTM
134,1340,0.6334568858146667,81,1337,peepLSTM
135,1350,0.6009973883628845,81,1337,peepLSTM
136,1360,0.575971245765686,81,1337,peepLSTM
137,1370,0.5645248889923096,81,1337,peepLSTM
138,1380,0.5394819378852844,81,1337,peepLSTM
139,1390,0.5707728862762451,81,1337,peepLSTM
140,1400,0.5663983225822449,81,1337,peepLSTM
141,1410,0.5450241565704346,81,1337,peepLSTM
142,1420,0.5007529854774475,81,1337,peepLSTM
143,1430,0.598755419254303,81,1337,peepLSTM
144,1440,0.4907905161380768,81,1337,peepLSTM
145,1450,0.5552306175231934,81,1337,peepLSTM
146,1460,0.5670776963233948,81,1337,peepLSTM
147,1470,0.5670308470726013,81,1337,peepLSTM
148,1480,0.5591484308242798,81,1337,peepLSTM
149,1490,0.4772825539112091,81,1337,peepLSTM
150,1500,0.5151005983352661,81,1337,peepLSTM
151,1510,0.580786943435669,81,1337,peepLSTM
152,1520,0.49281492829322815,81,1337,peepLSTM
153,1530,0.46547746658325195,81,1337,peepLSTM
154,1540,0.5725992321968079,81,1337,peepLSTM
155,1550,0.4615030586719513,81,1337,peepLSTM
156,1560,0.44712141156196594,81,1337,peepLSTM
157,1570,0.4187159836292267,81,1337,peepLSTM
158,1580,0.5865711569786072,81,1337,peepLSTM
159,1590,0.5380892157554626,81,1337,peepLSTM
160,1600,0.5570162534713745,81,1337,peepLSTM
161,1610,0.637440025806427,81,1337,peepLSTM
162,1620,0.43849384784698486,81,1337,peepLSTM
163,1630,0.5563703179359436,81,1337,peepLSTM
164,1640,0.6074331998825073,81,1337,peepLSTM
165,1650,0.38548916578292847,81,1337,peepLSTM
166,1660,0.4649312198162079,81,1337,peepLSTM
167,1670,0.47584906220436096,81,1337,peepLSTM
168,1680,0.4900077283382416,81,1337,peepLSTM
169,1690,0.4331534802913666,81,1337,peepLSTM
170,1700,0.4549185037612915,81,1337,peepLSTM
171,1710,0.5044671893119812,81,1337,peepLSTM
172,1720,0.42028409242630005,81,1337,peepLSTM
173,1730,0.4944975674152374,81,1337,peepLSTM
174,1740,0.4684024155139923,81,1337,peepLSTM
175,1750,0.388337641954422,81,1337,peepLSTM
176,1760,0.4475647807121277,81,1337,peepLSTM
177,1770,0.4651080369949341,81,1337,peepLSTM
178,1780,0.4216168522834778,81,1337,peepLSTM
179,1790,0.36891892552375793,81,1337,peepLSTM
180,1800,0.5129048228263855,81,1337,peepLSTM
181,1810,0.47302892804145813,81,1337,peepLSTM
182,1820,0.48642492294311523,81,1337,peepLSTM
183,1830,0.3799207806587219,81,1337,peepLSTM
184,1840,0.39198386669158936,81,1337,peepLSTM
185,1850,0.4304821491241455,81,1337,peepLSTM
186,1860,0.4241255819797516,81,1337,peepLSTM
187,1870,0.4912415146827698,81,1337,peepLSTM
188,1880,0.4644726812839508,81,1337,peepLSTM
189,1890,0.33392587304115295,81,1337,peepLSTM
190,1900,0.45492273569107056,81,1337,peepLSTM
191,1910,0.3350936770439148,81,1337,peepLSTM
192,1920,0.33364224433898926,81,1337,peepLSTM
193,1930,0.36285722255706787,81,1337,peepLSTM
194,1940,0.37318846583366394,81,1337,peepLSTM
195,1950,0.30652421712875366,81,1337,peepLSTM
196,1960,0.3634236454963684,81,1337,peepLSTM
197,1970,0.3573029041290283,81,1337,peepLSTM
198,1980,0.3775087594985962,81,1337,peepLSTM
199,1990,0.32525745034217834,81,1337,peepLSTM
200,2000,0.49531975388526917,81,1337,peepLSTM
201,2010,0.36217695474624634,81,1337,peepLSTM
202,2020,0.3985369801521301,81,1337,peepLSTM
203,2030,0.5641042590141296,81,1337,peepLSTM
204,2040,0.32039299607276917,81,1337,peepLSTM
205,2050,0.3787209391593933,81,1337,peepLSTM
206,2060,0.4857166111469269,81,1337,peepLSTM
207,2070,0.34987926483154297,81,1337,peepLSTM
208,2080,0.36911457777023315,81,1337,peepLSTM
209,2090,0.4589937925338745,81,1337,peepLSTM
210,2100,0.3362646996974945,81,1337,peepLSTM
211,2110,0.313480943441391,81,1337,peepLSTM
212,2120,0.4460085332393646,81,1337,peepLSTM
213,2130,0.3090868890285492,81,1337,peepLSTM
214,2140,0.45668214559555054,81,1337,peepLSTM
215,2150,0.38224682211875916,81,1337,peepLSTM
216,2160,0.31965187191963196,81,1337,peepLSTM
217,2170,0.3899107873439789,81,1337,peepLSTM
218,2180,0.5514443516731262,81,1337,peepLSTM
219,2190,0.3461247980594635,81,1337,peepLSTM
220,2200,0.3084723651409149,81,1337,peepLSTM
221,2210,0.45558151602745056,81,1337,peepLSTM
222,2220,0.485898494720459,81,1337,peepLSTM
223,2230,0.3483562171459198,81,1337,peepLSTM
224,2240,0.3136913478374481,81,1337,peepLSTM
225,2250,0.4026661515235901,81,1337,peepLSTM
226,2260,0.2845239043235779,81,1337,peepLSTM
227,2270,0.31527358293533325,81,1337,peepLSTM
228,2280,0.35319074988365173,81,1337,peepLSTM
229,2290,0.2780923843383789,81,1337,peepLSTM
230,2300,0.31444835662841797,81,1337,peepLSTM
231,2310,0.35255488753318787,81,1337,peepLSTM
232,2320,0.3432203531265259,81,1337,peepLSTM
233,2330,0.3843417465686798,81,1337,peepLSTM
234,2340,0.3489491045475006,81,1337,peepLSTM
235,2350,0.2847103178501129,81,1337,peepLSTM
236,2360,0.3168862462043762,81,1337,peepLSTM
237,2370,0.3425463140010834,81,1337,peepLSTM
238,2380,0.3270055651664734,81,1337,peepLSTM
239,2390,0.2722046375274658,81,1337,peepLSTM
240,2400,0.34994634985923767,81,1337,peepLSTM
241,2410,0.2766570448875427,81,1337,peepLSTM
242,2420,0.2900599539279938,81,1337,peepLSTM
243,2430,0.46975648403167725,81,1337,peepLSTM
244,2440,0.3185584247112274,81,1337,peepLSTM
245,2450,0.27630239725112915,81,1337,peepLSTM
246,2460,0.3787292540073395,81,1337,peepLSTM
247,2470,0.2745516896247864,81,1337,peepLSTM
248,2480,0.2812347412109375,81,1337,peepLSTM
249,2490,0.3106966018676758,81,1337,peepLSTM
250,2500,0.2350827008485794,81,1337,peepLSTM
251,2510,0.2559793293476105,81,1337,peepLSTM
252,2520,0.2527889907360077,81,1337,peepLSTM
253,2530,0.2488633394241333,81,1337,peepLSTM
254,2540,0.2489691525697708,81,1337,peepLSTM
255,2550,0.21574760973453522,81,1337,peepLSTM
256,2560,0.2356075644493103,81,1337,peepLSTM
257,2570,0.3378089964389801,81,1337,peepLSTM
258,2580,0.4042699635028839,81,1337,peepLSTM
259,2590,0.38580188155174255,81,1337,peepLSTM
260,2600,0.2971002459526062,81,1337,peepLSTM
261,2610,0.2917877435684204,81,1337,peepLSTM
262,2620,0.3145214319229126,81,1337,peepLSTM
263,2630,0.22055934369564056,81,1337,peepLSTM
264,2640,0.26482242345809937,81,1337,peepLSTM
265,2650,0.2774060070514679,81,1337,peepLSTM
266,2660,0.37056097388267517,81,1337,peepLSTM
267,2670,0.6154131293296814,81,1337,peepLSTM
268,2680,0.2637408375740051,81,1337,peepLSTM
269,2690,0.25553154945373535,81,1337,peepLSTM
270,2700,0.44740307331085205,81,1337,peepLSTM
271,2710,0.2195623517036438,81,1337,peepLSTM
272,2720,0.5453113913536072,81,1337,peepLSTM
273,2730,0.24489782750606537,81,1337,peepLSTM
274,2740,0.5138310194015503,81,1337,peepLSTM
275,2750,0.2392214983701706,81,1337,peepLSTM
276,2760,0.2897249162197113,81,1337,peepLSTM
277,2770,0.4420586824417114,81,1337,peepLSTM
278,2780,0.21473628282546997,81,1337,peepLSTM
279,2790,0.24898797273635864,81,1337,peepLSTM
280,2800,0.27098897099494934,81,1337,peepLSTM
281,2810,0.590048611164093,81,1337,peepLSTM
282,2820,0.22989580035209656,81,1337,peepLSTM
283,2830,0.35711801052093506,81,1337,peepLSTM
284,2840,0.22211025655269623,81,1337,peepLSTM
285,2850,0.23970137536525726,81,1337,peepLSTM
286,2860,0.314681738615036,81,1337,peepLSTM
287,2870,0.4524129033088684,81,1337,peepLSTM
288,2880,0.20600728690624237,81,1337,peepLSTM
289,2890,0.210322305560112,81,1337,peepLSTM
290,2900,0.33894431591033936,81,1337,peepLSTM
291,2910,0.3378686010837555,81,1337,peepLSTM
292,2920,0.27374371886253357,81,1337,peepLSTM
293,2930,0.25343379378318787,81,1337,peepLSTM
294,2940,0.16987529397010803,81,1337,peepLSTM
295,2950,0.2350558191537857,81,1337,peepLSTM
296,2960,0.32678985595703125,81,1337,peepLSTM
297,2970,0.2311042696237564,81,1337,peepLSTM
298,2980,0.39848798513412476,81,1337,peepLSTM
299,2990,0.22475406527519226,81,1337,peepLSTM
300,3000,0.1940091997385025,81,1337,peepLSTM
